Raw Data 		Experiment - Edward qPCR Txn Inhibitors HS 2018-06-15 plate 1 (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	483-533	
D18	Sample 90	3	1	1	1802034	78.07	2.27
D18	Sample 90	3	1	1	1802567	78.27	2.07
D18	Sample 90	3	1	1	1803150	78.45	1.81
D18	Sample 90	3	1	1	1803684	78.64	1.60
D18	Sample 90	3	1	1	1804250	78.85	1.40
D18	Sample 90	3	1	1	1804817	79.02	1.26
D18	Sample 90	3	1	1	1805384	79.22	1.12
D18	Sample 90	3	1	1	1805950	79.4	1.00
D18	Sample 90	3	1	1	1806534	79.63	0.88
D18	Sample 90	3	1	1	1807117	79.8	0.82
D18	Sample 90	3	1	1	1807650	80.04	0.74
D18	Sample 90	3	1	1	1808217	80.15	0.69
D18	Sample 90	3	1	1	1808784	80.38	0.63
D18	Sample 90	3	1	1	1809317	80.55	0.61
D18	Sample 90	3	1	1	1809900	80.79	0.58
D18	Sample 90	3	1	1	1810450	80.96	0.56
D18	Sample 90	3	1	1	1811000	81.11	0.53
D18	Sample 90	3	1	1	1811584	81.33	0.51
D18	Sample 90	3	1	1	1812167	81.58	0.51
D18	Sample 90	3	1	1	1812734	81.78	0.48
D18	Sample 90	3	1	1	1813300	81.93	0.47
D18	Sample 90	3	1	1	1813867	82.1	0.45
D18	Sample 90	3	1	1	1814417	82.29	0.42
D18	Sample 90	3	1	1	1814967	82.51	0.41
D18	Sample 90	3	1	1	1815534	82.71	0.40
D18	Sample 90	3	1	1	1816117	82.87	0.39
D18	Sample 90	3	1	1	1816650	83.07	0.38
D18	Sample 90	3	1	1	1817184	83.27	0.38
D18	Sample 90	3	1	1	1817750	83.48	0.38
D18	Sample 90	3	1	1	1818317	83.65	0.37
D18	Sample 90	3	1	1	1818867	83.83	0.35
D18	Sample 90	3	1	1	1819434	84.03	0.36
D18	Sample 90	3	1	1	1820000	84.21	0.37
D18	Sample 90	3	1	1	1820584	84.45	0.35
D18	Sample 90	3	1	1	1821150	84.62	0.35
D18	Sample 90	3	1	1	1821717	84.8	0.37
D18	Sample 90	3	1	1	1822284	85.01	0.37
D18	Sample 90	3	1	1	1822867	85.23	0.35
D18	Sample 90	3	1	1	1823417	85.4	0.33
D18	Sample 90	3	1	1	1823984	85.58	0.37
D18	Sample 90	3	1	1	1824567	85.79	0.35
D18	Sample 90	3	1	1	1825134	86	0.37
D18	Sample 90	3	1	1	1825717	86.17	0.35
D18	Sample 90	3	1	1	1826284	86.39	0.35
D18	Sample 90	3	1	1	1826817	86.54	0.35
D18	Sample 90	3	1	1	1827400	86.75	0.34
D18	Sample 90	3	1	1	1827934	86.95	0.35
D18	Sample 90	3	1	1	1828500	87.13	0.35
D18	Sample 90	3	1	1	1829100	87.34	0.33
D18	Sample 90	3	1	1	1829667	87.52	0.34
D18	Sample 90	3	1	1	1830234	87.7	0.35
D18	Sample 90	3	1	1	1830817	87.91	0.34
D18	Sample 90	3	1	1	1831384	88.16	0.34
D18	Sample 90	3	1	1	1831934	88.33	0.35
D18	Sample 90	3	1	1	1832500	88.49	0.34
D18	Sample 90	3	1	1	1833034	88.7	0.34
D18	Sample 90	3	1	1	1833617	88.89	0.34
D18	Sample 90	3	1	1	1834184	89.1	0.35
D18	Sample 90	3	1	1	1834750	89.28	0.33
D18	Sample 90	3	1	1	1835317	89.46	0.34
D18	Sample 90	3	1	1	1835884	89.66	0.33
D18	Sample 90	3	1	1	1836467	89.86	0.33
D18	Sample 90	3	1	1	1837050	90.09	0.33
D18	Sample 90	3	1	1	1837617	90.24	0.32
D18	Sample 90	3	1	1	1838184	90.43	0.32
D18	Sample 90	3	1	1	1838750	90.65	0.32
D18	Sample 90	3	1	1	1839317	90.83	0.31
D18	Sample 90	3	1	1	1839884	91.05	0.31
D18	Sample 90	3	1	1	1840450	91.22	0.33
D18	Sample 90	3	1	1	1841017	91.42	0.32
D18	Sample 90	3	1	1	1841617	91.6	0.32
D18	Sample 90	3	1	1	1842134	91.82	0.32
D18	Sample 90	3	1	1	1842717	92.01	0.34
D18	Sample 90	3	1	1	1843300	92.2	0.33
D18	Sample 90	3	1	1	1843867	92.38	0.30
D18	Sample 90	3	1	1	1844434	92.61	0.33
D18	Sample 90	3	1	1	1845017	92.79	0.31
D18	Sample 90	3	1	1	1845584	92.99	0.31
D18	Sample 90	3	1	1	1846150	93.2	0.33
D18	Sample 90	3	1	1	1846717	93.34	0.31
D18	Sample 90	3	1	1	1847284	93.56	0.32
D18	Sample 90	3	1	1	1847851	93.78	0.32
D18	Sample 90	3	1	1	1848384	93.97	0.31
D18	Sample 90	3	1	1	1848950	94.16	0.31
D18	Sample 90	3	1	1	1849517	94.29	0.32
D18	Sample 90	3	1	1	1850067	94.52	0.32
D18	Sample 90	3	1	1	1850634	94.74	0.30
D19	Sample 91	2	2	1	230650	59.92	3.59
D19	Sample 91	2	2	2	269250	59.82	3.22
D19	Sample 91	2	2	3	307967	59.82	3.11
D19	Sample 91	2	2	4	346767	59.84	3.47
D19	Sample 91	2	2	5	385384	59.83	3.23
D19	Sample 91	2	2	6	424200	59.81	2.74
D19	Sample 91	2	2	7	462967	59.83	3.23
D19	Sample 91	2	2	8	501817	59.82	3.36
D19	Sample 91	2	2	9	540567	59.82	3.11
D19	Sample 91	2	2	10	579350	59.82	3.48
D19	Sample 91	2	2	11	617984	59.82	2.99
D19	Sample 91	2	2	12	656767	59.82	3.35
D19	Sample 91	2	2	13	695500	59.82	2.99
D19	Sample 91	2	2	14	734250	59.82	2.86
D19	Sample 91	2	2	15	772851	59.82	3.47
D19	Sample 91	2	2	16	811600	59.81	3.60
D19	Sample 91	2	2	17	850267	59.84	3.35
D19	Sample 91	2	2	18	889067	59.83	3.35
D19	Sample 91	2	2	19	927851	59.83	3.70
D19	Sample 91	2	2	20	966550	59.83	3.46
D19	Sample 91	2	2	21	1005384	59.84	3.34
D19	Sample 91	2	2	22	1044167	59.81	3.46
D19	Sample 91	2	2	23	1082884	59.81	3.33
D19	Sample 91	2	2	24	1121534	59.81	3.10
D19	Sample 91	2	2	25	1160167	59.81	2.99
D19	Sample 91	2	2	26	1198950	59.81	2.75
D19	Sample 91	2	2	27	1237650	59.83	3.23
D19	Sample 91	2	2	28	1276317	59.83	3.10
D19	Sample 91	2	2	29	1315067	59.82	2.98
D19	Sample 91	2	2	30	1353867	59.82	3.22
D19	Sample 91	2	2	31	1392617	59.83	3.46
D19	Sample 91	2	2	32	1431367	59.83	3.57
D19	Sample 91	2	2	33	1470134	59.84	3.81
D19	Sample 91	2	2	34	1508851	59.84	4.05
D19	Sample 91	2	2	35	1547650	59.84	4.90
D19	Sample 91	2	2	36	1586350	59.83	5.72
D19	Sample 91	2	2	37	1625034	59.82	7.04
D19	Sample 91	2	2	38	1663734	59.82	7.93
D19	Sample 91	2	2	39	1702417	59.82	8.98
D19	Sample 91	2	2	40	1741150	59.81	9.56
D19	Sample 91	3	1	1	1748667	59.91	8.77
D19	Sample 91	3	1	1	1749200	59.88	8.80
D19	Sample 91	3	1	1	1749767	59.71	8.87
D19	Sample 91	3	1	1	1750334	59.71	8.85
D19	Sample 91	3	1	1	1750900	59.87	8.92
D19	Sample 91	3	1	1	1751467	60.17	8.92
D19	Sample 91	3	1	1	1752050	60.52	8.84
D19	Sample 91	3	1	1	1752617	60.82	8.78
D19	Sample 91	3	1	1	1753150	61.1	8.74
D19	Sample 91	3	1	1	1753734	61.35	8.67
D19	Sample 91	3	1	1	1754317	61.54	8.62
D19	Sample 91	3	1	1	1754867	61.77	8.63
D19	Sample 91	3	1	1	1755450	61.99	8.53
D19	Sample 91	3	1	1	1756017	62.15	8.46
D19	Sample 91	3	1	1	1756617	62.38	8.45
D19	Sample 91	3	1	1	1757184	62.63	8.40
D19	Sample 91	3	1	1	1757717	62.81	8.36
D19	Sample 91	3	1	1	1758317	63.03	8.29
D19	Sample 91	3	1	1	1758884	63.23	8.21
D19	Sample 91	3	1	1	1759434	63.47	8.18
D19	Sample 91	3	1	1	1760034	63.66	8.11
D19	Sample 91	3	1	1	1760600	63.86	8.04
D19	Sample 91	3	1	1	1761134	64.05	8.03
D19	Sample 91	3	1	1	1761700	64.21	7.94
D19	Sample 91	3	1	1	1762284	64.46	7.92
D19	Sample 91	3	1	1	1762817	64.64	7.84
D19	Sample 91	3	1	1	1763384	64.84	7.80
D19	Sample 91	3	1	1	1763950	65.02	7.73
D19	Sample 91	3	1	1	1764517	65.2	7.67
D19	Sample 91	3	1	1	1765100	65.41	7.67
D19	Sample 91	3	1	1	1765667	65.65	7.58
D19	Sample 91	3	1	1	1766250	65.83	7.55
D19	Sample 91	3	1	1	1766834	66.03	7.49
D19	Sample 91	3	1	1	1767417	66.21	7.43
D19	Sample 91	3	1	1	1767967	66.44	7.38
D19	Sample 91	3	1	1	1768534	66.62	7.32
D19	Sample 91	3	1	1	1769067	66.76	7.28
D19	Sample 91	3	1	1	1769650	67	7.23
D19	Sample 91	3	1	1	1770234	67.17	7.20
D19	Sample 91	3	1	1	1770784	67.38	7.11
D19	Sample 91	3	1	1	1771384	67.58	7.08
D19	Sample 91	3	1	1	1771917	67.76	7.01
D19	Sample 91	3	1	1	1772467	67.97	7.03
D19	Sample 91	3	1	1	1773050	68.18	6.95
D19	Sample 91	3	1	1	1773617	68.35	6.88
D19	Sample 91	3	1	1	1774184	68.53	6.82
D19	Sample 91	3	1	1	1774734	68.72	6.84
D19	Sample 91	3	1	1	1775284	68.93	6.76
D19	Sample 91	3	1	1	1775884	69.14	6.76
D19	Sample 91	3	1	1	1776467	69.34	6.68
D19	Sample 91	3	1	1	1777034	69.48	6.62
D19	Sample 91	3	1	1	1777584	69.71	6.58
D19	Sample 91	3	1	1	1778167	69.92	6.56
D19	Sample 91	3	1	1	1778717	70.1	6.50
D19	Sample 91	3	1	1	1779267	70.29	6.43
D19	Sample 91	3	1	1	1779800	70.45	6.42
D19	Sample 91	3	1	1	1780384	70.68	6.38
D19	Sample 91	3	1	1	1780934	70.87	6.36
D19	Sample 91	3	1	1	1781517	71.05	6.28
D19	Sample 91	3	1	1	1782067	71.22	6.29
D19	Sample 91	3	1	1	1782650	71.45	6.22
D19	Sample 91	3	1	1	1783217	71.62	6.14
D19	Sample 91	3	1	1	1783784	71.86	6.15
D19	Sample 91	3	1	1	1784367	72.05	6.10
D19	Sample 91	3	1	1	1784934	72.24	6.02
D19	Sample 91	3	1	1	1785500	72.41	6.00
D19	Sample 91	3	1	1	1786050	72.61	5.97
D19	Sample 91	3	1	1	1786634	72.78	5.95
D19	Sample 91	3	1	1	1787200	73.01	5.92
D19	Sample 91	3	1	1	1787750	73.18	5.86
D19	Sample 91	3	1	1	1788317	73.36	5.79
D19	Sample 91	3	1	1	1788900	73.58	5.80
D19	Sample 91	3	1	1	1789467	73.79	5.73
D19	Sample 91	3	1	1	1790000	73.96	5.70
D19	Sample 91	3	1	1	1790584	74.16	5.63
D19	Sample 91	3	1	1	1791150	74.36	5.56
D19	Sample 91	3	1	1	1791717	74.54	5.49
D19	Sample 91	3	1	1	1792317	74.73	5.43
D19	Sample 91	3	1	1	1792867	74.93	5.32
D19	Sample 91	3	1	1	1793434	75.14	5.21
D19	Sample 91	3	1	1	1794034	75.33	5.05
D19	Sample 91	3	1	1	1794584	75.54	4.86
D19	Sample 91	3	1	1	1795184	75.71	4.67
D19	Sample 91	3	1	1	1795750	75.94	4.43
D19	Sample 91	3	1	1	1796317	76.11	4.13
D19	Sample 91	3	1	1	1796884	76.32	3.79
D19	Sample 91	3	1	1	1797467	76.51	3.44
D19	Sample 91	3	1	1	1798034	76.72	3.14
D19	Sample 91	3	1	1	1798617	76.89	2.82
D19	Sample 91	3	1	1	1799184	77.12	2.55
D19	Sample 91	3	1	1	1799767	77.32	2.34
D19	Sample 91	3	1	1	1800334	77.5	2.16
D19	Sample 91	3	1	1	1800867	77.66	2.05
D19	Sample 91	3	1	1	1801467	77.89	1.98
D19	Sample 91	3	1	1	1802034	78.07	1.93
D19	Sample 91	3	1	1	1802567	78.27	1.89
D19	Sample 91	3	1	1	1803150	78.45	1.86
D19	Sample 91	3	1	1	1803684	78.64	1.84
D19	Sample 91	3	1	1	1804250	78.85	1.83
D19	Sample 91	3	1	1	1804817	79.02	1.82
D19	Sample 91	3	1	1	1805384	79.22	1.82
D19	Sample 91	3	1	1	1805950	79.4	1.80
D19	Sample 91	3	1	1	1806534	79.63	1.79
D19	Sample 91	3	1	1	1807117	79.8	1.81
D19	Sample 91	3	1	1	1807650	80.04	1.77
D19	Sample 91	3	1	1	1808217	80.15	1.78
D19	Sample 91	3	1	1	1808784	80.38	1.78
D19	Sample 91	3	1	1	1809317	80.55	1.77
D19	Sample 91	3	1	1	1809900	80.79	1.78
D19	Sample 91	3	1	1	1810450	80.96	1.76
D19	Sample 91	3	1	1	1811000	81.11	1.77
D19	Sample 91	3	1	1	1811584	81.33	1.75
D19	Sample 91	3	1	1	1812167	81.58	1.75
D19	Sample 91	3	1	1	1812734	81.78	1.75
D19	Sample 91	3	1	1	1813300	81.93	1.74
D19	Sample 91	3	1	1	1813867	82.1	1.76
D19	Sample 91	3	1	1	1814417	82.29	1.74
D19	Sample 91	3	1	1	1814967	82.51	1.75
D19	Sample 91	3	1	1	1815534	82.71	1.73
D19	Sample 91	3	1	1	1816117	82.87	1.75
D19	Sample 91	3	1	1	1816650	83.07	1.75
D19	Sample 91	3	1	1	1817184	83.27	1.74
D19	Sample 91	3	1	1	1817750	83.48	1.73
D19	Sample 91	3	1	1	1818317	83.65	1.71
D19	Sample 91	3	1	1	1818867	83.83	1.74
D19	Sample 91	3	1	1	1819434	84.03	1.73
D19	Sample 91	3	1	1	1820000	84.21	1.71
D19	Sample 91	3	1	1	1820584	84.45	1.75
D19	Sample 91	3	1	1	1821150	84.62	1.72
D19	Sample 91	3	1	1	1821717	84.8	1.73
D19	Sample 91	3	1	1	1822284	85.01	1.72
D19	Sample 91	3	1	1	1822867	85.23	1.69
D19	Sample 91	3	1	1	1823417	85.4	1.72
D19	Sample 91	3	1	1	1823984	85.58	1.72
D19	Sample 91	3	1	1	1824567	85.79	1.72
D19	Sample 91	3	1	1	1825134	86	1.71
D19	Sample 91	3	1	1	1825717	86.17	1.70
D19	Sample 91	3	1	1	1826284	86.39	1.70
D19	Sample 91	3	1	1	1826817	86.54	1.69
D19	Sample 91	3	1	1	1827400	86.75	1.69
D19	Sample 91	3	1	1	1827934	86.95	1.70
D19	Sample 91	3	1	1	1828500	87.13	1.71
D19	Sample 91	3	1	1	1829100	87.34	1.69
D19	Sample 91	3	1	1	1829667	87.52	1.71
D19	Sample 91	3	1	1	1830234	87.7	1.69
D19	Sample 91	3	1	1	1830817	87.91	1.68
D19	Sample 91	3	1	1	1831384	88.16	1.69
D19	Sample 91	3	1	1	1831934	88.33	1.68
D19	Sample 91	3	1	1	1832500	88.49	1.69
D19	Sample 91	3	1	1	1833034	88.7	1.70
D19	Sample 91	3	1	1	1833617	88.89	1.68
D19	Sample 91	3	1	1	1834184	89.1	1.68
D19	Sample 91	3	1	1	1834750	89.28	1.69
D19	Sample 91	3	1	1	1835317	89.46	1.69
D19	Sample 91	3	1	1	1835884	89.66	1.68
D19	Sample 91	3	1	1	1836467	89.86	1.70
D19	Sample 91	3	1	1	1837050	90.09	1.70
D19	Sample 91	3	1	1	1837617	90.24	1.69
D19	Sample 91	3	1	1	1838184	90.43	1.67
D19	Sample 91	3	1	1	1838750	90.65	1.66
D19	Sample 91	3	1	1	1839317	90.83	1.67
D19	Sample 91	3	1	1	1839884	91.05	1.66
D19	Sample 91	3	1	1	1840450	91.22	1.67
D19	Sample 91	3	1	1	1841017	91.42	1.66
D19	Sample 91	3	1	1	1841617	91.6	1.65
D19	Sample 91	3	1	1	1842134	91.82	1.66
D19	Sample 91	3	1	1	1842717	92.01	1.68
D19	Sample 91	3	1	1	1843300	92.2	1.65
D19	Sample 91	3	1	1	1843867	92.38	1.64
D19	Sample 91	3	1	1	1844434	92.61	1.65
D19	Sample 91	3	1	1	1845017	92.79	1.67
D19	Sample 91	3	1	1	1845584	92.99	1.65
D19	Sample 91	3	1	1	1846150	93.2	1.66
D19	Sample 91	3	1	1	1846717	93.34	1.63
D19	Sample 91	3	1	1	1847284	93.56	1.65
D19	Sample 91	3	1	1	1847851	93.78	1.65
D19	Sample 91	3	1	1	1848384	93.97	1.64
D19	Sample 91	3	1	1	1848950	94.16	1.63
D19	Sample 91	3	1	1	1849517	94.29	1.63
D19	Sample 91	3	1	1	1850067	94.52	1.66
D19	Sample 91	3	1	1	1850634	94.74	1.64
D20	Sample 92	2	2	1	230650	59.92	1.72
D20	Sample 92	2	2	2	269250	59.82	2.08
D20	Sample 92	2	2	3	307967	59.82	1.96
D20	Sample 92	2	2	4	346767	59.84	1.96
D20	Sample 92	2	2	5	385384	59.83	2.21
D20	Sample 92	2	2	6	424200	59.81	1.83
D20	Sample 92	2	2	7	462967	59.83	1.59
D20	Sample 92	2	2	8	501817	59.82	1.97
D20	Sample 92	2	2	9	540567	59.82	2.09
D20	Sample 92	2	2	10	579350	59.82	2.33
D20	Sample 92	2	2	11	617984	59.82	1.72
D20	Sample 92	2	2	12	656767	59.82	2.33
D20	Sample 92	2	2	13	695500	59.82	1.96
D20	Sample 92	2	2	14	734250	59.82	1.84
D20	Sample 92	2	2	15	772851	59.82	2.33
D20	Sample 92	2	2	16	811600	59.81	2.09
D20	Sample 92	2	2	17	850267	59.84	1.84
D20	Sample 92	2	2	18	889067	59.83	1.47
D20	Sample 92	2	2	19	927851	59.83	2.08
D20	Sample 92	2	2	20	966550	59.83	1.72
D20	Sample 92	2	2	21	1005384	59.84	1.96
D20	Sample 92	2	2	22	1044167	59.81	1.96
D20	Sample 92	2	2	23	1082884	59.81	1.83
D20	Sample 92	2	2	24	1121534	59.81	1.72
D20	Sample 92	2	2	25	1160167	59.81	1.72
D20	Sample 92	2	2	26	1198950	59.81	1.97
D20	Sample 92	2	2	27	1237650	59.83	2.34
D20	Sample 92	2	2	28	1276317	59.83	1.72
D20	Sample 92	2	2	29	1315067	59.82	1.96
D20	Sample 92	2	2	30	1353867	59.82	2.09
D20	Sample 92	2	2	31	1392617	59.83	2.21
D20	Sample 92	2	2	32	1431367	59.83	3.06
D20	Sample 92	2	2	33	1470134	59.84	4.05
D20	Sample 92	2	2	34	1508851	59.84	4.90
D20	Sample 92	2	2	35	1547650	59.84	6.52
D20	Sample 92	2	2	36	1586350	59.83	6.86
D20	Sample 92	2	2	37	1625034	59.82	7.72
D20	Sample 92	2	2	38	1663734	59.82	8.38
D20	Sample 92	2	2	39	1702417	59.82	9.09
D20	Sample 92	2	2	40	1741150	59.81	9.44
D20	Sample 92	3	1	1	1748667	59.91	8.43
D20	Sample 92	3	1	1	1749200	59.88	8.43
D20	Sample 92	3	1	1	1749767	59.71	8.50
D20	Sample 92	3	1	1	1750334	59.71	8.50
D20	Sample 92	3	1	1	1750900	59.87	8.51
D20	Sample 92	3	1	1	1751467	60.17	8.48
D20	Sample 92	3	1	1	1752050	60.52	8.43
D20	Sample 92	3	1	1	1752617	60.82	8.38
D20	Sample 92	3	1	1	1753150	61.1	8.34
D20	Sample 92	3	1	1	1753734	61.35	8.25
D20	Sample 92	3	1	1	1754317	61.54	8.21
D20	Sample 92	3	1	1	1754867	61.77	8.17
D20	Sample 92	3	1	1	1755450	61.99	8.07
D20	Sample 92	3	1	1	1756017	62.15	8.02
D20	Sample 92	3	1	1	1756617	62.38	7.96
D20	Sample 92	3	1	1	1757184	62.63	7.94
D20	Sample 92	3	1	1	1757717	62.81	7.83
D20	Sample 92	3	1	1	1758317	63.03	7.77
D20	Sample 92	3	1	1	1758884	63.23	7.73
D20	Sample 92	3	1	1	1759434	63.47	7.65
D20	Sample 92	3	1	1	1760034	63.66	7.59
D20	Sample 92	3	1	1	1760600	63.86	7.50
D20	Sample 92	3	1	1	1761134	64.05	7.48
D20	Sample 92	3	1	1	1761700	64.21	7.39
D20	Sample 92	3	1	1	1762284	64.46	7.34
D20	Sample 92	3	1	1	1762817	64.64	7.27
D20	Sample 92	3	1	1	1763384	64.84	7.22
D20	Sample 92	3	1	1	1763950	65.02	7.16
D20	Sample 92	3	1	1	1764517	65.2	7.14
D20	Sample 92	3	1	1	1765100	65.41	7.05
D20	Sample 92	3	1	1	1765667	65.65	7.00
D20	Sample 92	3	1	1	1766250	65.83	6.95
D20	Sample 92	3	1	1	1766834	66.03	6.91
D20	Sample 92	3	1	1	1767417	66.21	6.84
D20	Sample 92	3	1	1	1767967	66.44	6.77
D20	Sample 92	3	1	1	1768534	66.62	6.73
D20	Sample 92	3	1	1	1769067	66.76	6.71
D20	Sample 92	3	1	1	1769650	67	6.61
D20	Sample 92	3	1	1	1770234	67.17	6.60
D20	Sample 92	3	1	1	1770784	67.38	6.53
D20	Sample 92	3	1	1	1771384	67.58	6.46
D20	Sample 92	3	1	1	1771917	67.76	6.44
D20	Sample 92	3	1	1	1772467	67.97	6.38
D20	Sample 92	3	1	1	1773050	68.18	6.35
D20	Sample 92	3	1	1	1773617	68.35	6.28
D20	Sample 92	3	1	1	1774184	68.53	6.28
D20	Sample 92	3	1	1	1774734	68.72	6.19
D20	Sample 92	3	1	1	1775284	68.93	6.21
D20	Sample 92	3	1	1	1775884	69.14	6.08
D20	Sample 92	3	1	1	1776467	69.34	6.04
D20	Sample 92	3	1	1	1777034	69.48	6.00
D20	Sample 92	3	1	1	1777584	69.71	5.95
D20	Sample 92	3	1	1	1778167	69.92	5.91
D20	Sample 92	3	1	1	1778717	70.1	5.86
D20	Sample 92	3	1	1	1779267	70.29	5.77
D20	Sample 92	3	1	1	1779800	70.45	5.70
D20	Sample 92	3	1	1	1780384	70.68	5.65
D20	Sample 92	3	1	1	1780934	70.87	5.63
D20	Sample 92	3	1	1	1781517	71.05	5.53
D20	Sample 92	3	1	1	1782067	71.22	5.52
D20	Sample 92	3	1	1	1782650	71.45	5.45
D20	Sample 92	3	1	1	1783217	71.62	5.40
D20	Sample 92	3	1	1	1783784	71.86	5.37
D20	Sample 92	3	1	1	1784367	72.05	5.35
D20	Sample 92	3	1	1	1784934	72.24	5.29
D20	Sample 92	3	1	1	1785500	72.41	5.24
D20	Sample 92	3	1	1	1786050	72.61	5.20
D20	Sample 92	3	1	1	1786634	72.78	5.17
D20	Sample 92	3	1	1	1787200	73.01	5.13
D20	Sample 92	3	1	1	1787750	73.18	5.09
D20	Sample 92	3	1	1	1788317	73.36	5.04
D20	Sample 92	3	1	1	1788900	73.58	5.03
D20	Sample 92	3	1	1	1789467	73.79	4.93
D20	Sample 92	3	1	1	1790000	73.96	4.91
D20	Sample 92	3	1	1	1790584	74.16	4.83
D20	Sample 92	3	1	1	1791150	74.36	4.77
D20	Sample 92	3	1	1	1791717	74.54	4.69
D20	Sample 92	3	1	1	1792317	74.73	4.59
D20	Sample 92	3	1	1	1792867	74.93	4.53
D20	Sample 92	3	1	1	1793434	75.14	4.36
D20	Sample 92	3	1	1	1794034	75.33	4.21
D20	Sample 92	3	1	1	1794584	75.54	3.98
D20	Sample 92	3	1	1	1795184	75.71	3.75
D20	Sample 92	3	1	1	1795750	75.94	3.50
D20	Sample 92	3	1	1	1796317	76.11	3.17
D20	Sample 92	3	1	1	1796884	76.32	2.84
D20	Sample 92	3	1	1	1797467	76.51	2.46
D20	Sample 92	3	1	1	1798034	76.72	2.08
D20	Sample 92	3	1	1	1798617	76.89	1.74
D20	Sample 92	3	1	1	1799184	77.12	1.43
D20	Sample 92	3	1	1	1799767	77.32	1.19
D20	Sample 92	3	1	1	1800334	77.5	0.98
D20	Sample 92	3	1	1	1800867	77.66	0.83
D20	Sample 92	3	1	1	1801467	77.89	0.72
D20	Sample 92	3	1	1	1802034	78.07	0.62
D20	Sample 92	3	1	1	1802567	78.27	0.59
D20	Sample 92	3	1	1	1803150	78.45	0.51
D20	Sample 92	3	1	1	1803684	78.64	0.50
D20	Sample 92	3	1	1	1804250	78.85	0.47
D20	Sample 92	3	1	1	1804817	79.02	0.45
D20	Sample 92	3	1	1	1805384	79.22	0.44
D20	Sample 92	3	1	1	1805950	79.4	0.44
D20	Sample 92	3	1	1	1806534	79.63	0.44
D20	Sample 92	3	1	1	1807117	79.8	0.43
D20	Sample 92	3	1	1	1807650	80.04	0.40
D20	Sample 92	3	1	1	1808217	80.15	0.40
D20	Sample 92	3	1	1	1808784	80.38	0.40
D20	Sample 92	3	1	1	1809317	80.55	0.39
D20	Sample 92	3	1	1	1809900	80.79	0.40
D20	Sample 92	3	1	1	1810450	80.96	0.40
D20	Sample 92	3	1	1	1811000	81.11	0.38
D20	Sample 92	3	1	1	1811584	81.33	0.39
D20	Sample 92	3	1	1	1812167	81.58	0.38
D20	Sample 92	3	1	1	1812734	81.78	0.38
D20	Sample 92	3	1	1	1813300	81.93	0.38
D20	Sample 92	3	1	1	1813867	82.1	0.39
D20	Sample 92	3	1	1	1814417	82.29	0.38
D20	Sample 92	3	1	1	1814967	82.51	0.36
D20	Sample 92	3	1	1	1815534	82.71	0.39
D20	Sample 92	3	1	1	1816117	82.87	0.38
D20	Sample 92	3	1	1	1816650	83.07	0.38
D20	Sample 92	3	1	1	1817184	83.27	0.39
D20	Sample 92	3	1	1	1817750	83.48	0.39
D20	Sample 92	3	1	1	1818317	83.65	0.37
D20	Sample 92	3	1	1	1818867	83.83	0.37
D20	Sample 92	3	1	1	1819434	84.03	0.37
D20	Sample 92	3	1	1	1820000	84.21	0.35
D20	Sample 92	3	1	1	1820584	84.45	0.37
D20	Sample 92	3	1	1	1821150	84.62	0.37
D20	Sample 92	3	1	1	1821717	84.8	0.37
D20	Sample 92	3	1	1	1822284	85.01	0.37
D20	Sample 92	3	1	1	1822867	85.23	0.36
D20	Sample 92	3	1	1	1823417	85.4	0.37
D20	Sample 92	3	1	1	1823984	85.58	0.37
D20	Sample 92	3	1	1	1824567	85.79	0.37
D20	Sample 92	3	1	1	1825134	86	0.37
D20	Sample 92	3	1	1	1825717	86.17	0.37
D20	Sample 92	3	1	1	1826284	86.39	0.36
D20	Sample 92	3	1	1	1826817	86.54	0.35
D20	Sample 92	3	1	1	1827400	86.75	0.36
D20	Sample 92	3	1	1	1827934	86.95	0.36
D20	Sample 92	3	1	1	1828500	87.13	0.35
D20	Sample 92	3	1	1	1829100	87.34	0.35
D20	Sample 92	3	1	1	1829667	87.52	0.35
D20	Sample 92	3	1	1	1830234	87.7	0.36
D20	Sample 92	3	1	1	1830817	87.91	0.36
D20	Sample 92	3	1	1	1831384	88.16	0.36
D20	Sample 92	3	1	1	1831934	88.33	0.35
D20	Sample 92	3	1	1	1832500	88.49	0.36
D20	Sample 92	3	1	1	1833034	88.7	0.34
D20	Sample 92	3	1	1	1833617	88.89	0.36
D20	Sample 92	3	1	1	1834184	89.1	0.34
D20	Sample 92	3	1	1	1834750	89.28	0.34
D20	Sample 92	3	1	1	1835317	89.46	0.35
D20	Sample 92	3	1	1	1835884	89.66	0.35
D20	Sample 92	3	1	1	1836467	89.86	0.36
D20	Sample 92	3	1	1	1837050	90.09	0.35
D20	Sample 92	3	1	1	1837617	90.24	0.34
D20	Sample 92	3	1	1	1838184	90.43	0.34
D20	Sample 92	3	1	1	1838750	90.65	0.34
D20	Sample 92	3	1	1	1839317	90.83	0.34
D20	Sample 92	3	1	1	1839884	91.05	0.34
D20	Sample 92	3	1	1	1840450	91.22	0.34
D20	Sample 92	3	1	1	1841017	91.42	0.34
D20	Sample 92	3	1	1	1841617	91.6	0.34
D20	Sample 92	3	1	1	1842134	91.82	0.34
D20	Sample 92	3	1	1	1842717	92.01	0.35
D20	Sample 92	3	1	1	1843300	92.2	0.34
