Raw Data 		Experiment - Edward qPCR Nrd1 calibration 2019-02-02 (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	483-533	
A13	Sample 13	3	1	1	1875350	72.6	0.48
A13	Sample 13	3	1	1	1876667	72.83	0.48
A13	Sample 13	3	1	1	1878017	73	0.47
A13	Sample 13	3	1	1	1879334	73.2	0.48
A13	Sample 13	3	1	1	1880634	73.41	0.47
A13	Sample 13	3	1	1	1881984	73.61	0.47
A13	Sample 13	3	1	1	1883300	73.82	0.47
A13	Sample 13	3	1	1	1884600	73.99	0.47
A13	Sample 13	3	1	1	1885900	74.19	0.47
A13	Sample 13	3	1	1	1887217	74.42	0.47
A13	Sample 13	3	1	1	1888517	74.59	0.46
A13	Sample 13	3	1	1	1889834	74.78	0.46
A13	Sample 13	3	1	1	1891167	74.98	0.46
A13	Sample 13	3	1	1	1892500	75.19	0.46
A13	Sample 13	3	1	1	1893834	75.38	0.46
A13	Sample 13	3	1	1	1895150	75.59	0.46
A13	Sample 13	3	1	1	1896484	75.8	0.46
A13	Sample 13	3	1	1	1897817	76	0.46
A13	Sample 13	3	1	1	1899150	76.2	0.46
A13	Sample 13	3	1	1	1900500	76.41	0.45
A13	Sample 13	3	1	1	1901834	76.6	0.46
A13	Sample 13	3	1	1	1903134	76.78	0.45
A13	Sample 13	3	1	1	1904450	77.01	0.45
A13	Sample 13	3	1	1	1905750	77.21	0.45
A13	Sample 13	3	1	1	1907067	77.41	0.45
A13	Sample 13	3	1	1	1908417	77.58	0.45
A13	Sample 13	3	1	1	1909734	77.79	0.45
A13	Sample 13	3	1	1	1911050	77.98	0.45
A13	Sample 13	3	1	1	1912367	78.19	0.44
A13	Sample 13	3	1	1	1913667	78.38	0.45
A13	Sample 13	3	1	1	1914984	78.6	0.45
A13	Sample 13	3	1	1	1916317	78.77	0.44
A13	Sample 13	3	1	1	1917667	79	0.44
A13	Sample 13	3	1	1	1918984	79.2	0.44
A13	Sample 13	3	1	1	1920334	79.38	0.44
A13	Sample 13	3	1	1	1921667	79.61	0.44
A13	Sample 13	3	1	1	1923017	79.8	0.44
A13	Sample 13	3	1	1	1924334	79.98	0.44
A13	Sample 13	3	1	1	1925617	80.17	0.44
A13	Sample 13	3	1	1	1926934	80.38	0.43
A13	Sample 13	3	1	1	1928267	80.58	0.43
A13	Sample 13	3	1	1	1929567	80.79	0.44
A13	Sample 13	3	1	1	1930884	80.96	0.43
A13	Sample 13	3	1	1	1932217	81.17	0.43
A13	Sample 13	3	1	1	1933567	81.4	0.43
A13	Sample 13	3	1	1	1934884	81.6	0.43
A13	Sample 13	3	1	1	1936234	81.78	0.43
A13	Sample 13	3	1	1	1937550	81.98	0.43
A13	Sample 13	3	1	1	1938867	82.15	0.42
A13	Sample 13	3	1	1	1940184	82.38	0.42
A13	Sample 13	3	1	1	1941500	82.6	0.42
A13	Sample 13	3	1	1	1942801	82.76	0.42
A13	Sample 13	3	1	1	1944167	82.97	0.42
A13	Sample 13	3	1	1	1945484	83.17	0.42
A13	Sample 13	3	1	1	1946801	83.38	0.42
A13	Sample 13	3	1	1	1948117	83.59	0.42
A13	Sample 13	3	1	1	1949450	83.76	0.42
A13	Sample 13	3	1	1	1950767	83.97	0.42
A13	Sample 13	3	1	1	1952100	84.18	0.42
A13	Sample 13	3	1	1	1953434	84.38	0.42
A13	Sample 13	3	1	1	1954734	84.58	0.42
A13	Sample 13	3	1	1	1956050	84.74	0.42
A13	Sample 13	3	1	1	1957334	84.96	0.42
A13	Sample 13	3	1	1	1958650	85.15	0.42
A13	Sample 13	3	1	1	1959934	85.35	0.42
A13	Sample 13	3	1	1	1961267	85.56	0.42
A13	Sample 13	3	1	1	1962584	85.74	0.41
A13	Sample 13	3	1	1	1963884	85.95	0.41
A13	Sample 13	3	1	1	1965217	86.15	0.42
A13	Sample 13	3	1	1	1966550	86.34	0.41
A13	Sample 13	3	1	1	1967900	86.55	0.41
A13	Sample 13	3	1	1	1969250	86.76	0.41
A13	Sample 13	3	1	1	1970600	86.96	0.41
A13	Sample 13	3	1	1	1971934	87.16	0.41
A13	Sample 13	3	1	1	1973250	87.35	0.41
A13	Sample 13	3	1	1	1974567	87.53	0.41
A13	Sample 13	3	1	1	1975917	87.78	0.41
A13	Sample 13	3	1	1	1977234	87.98	0.40
A13	Sample 13	3	1	1	1978550	88.17	0.41
A13	Sample 13	3	1	1	1979867	88.34	0.41
A13	Sample 13	3	1	1	1981184	88.56	0.41
A13	Sample 13	3	1	1	1982484	88.78	0.41
A13	Sample 13	3	1	1	1983817	88.96	0.41
A13	Sample 13	3	1	1	1985150	89.14	0.41
A13	Sample 13	3	1	1	1986484	89.36	0.41
A13	Sample 13	3	1	1	1987784	89.57	0.41
A13	Sample 13	3	1	1	1989100	89.75	0.41
A13	Sample 13	3	1	1	1990434	89.93	0.41
A13	Sample 13	3	1	1	1991767	90.15	0.41
A13	Sample 13	3	1	1	1993100	90.34	0.41
A13	Sample 13	3	1	1	1994417	90.54	0.41
A13	Sample 13	3	1	1	1995750	90.74	0.41
A13	Sample 13	3	1	1	1997067	90.94	0.41
A13	Sample 13	3	1	1	1998400	91.17	0.41
A13	Sample 13	3	1	1	1999717	91.36	0.40
A13	Sample 13	3	1	1	2001050	91.54	0.40
A13	Sample 13	3	1	1	2002384	91.76	0.40
A13	Sample 13	3	1	1	2003700	91.95	0.40
A13	Sample 13	3	1	1	2005017	92.13	0.40
A13	Sample 13	3	1	1	2006367	92.32	0.40
A13	Sample 13	3	1	1	2007667	92.58	0.41
A13	Sample 13	3	1	1	2008984	92.73	0.40
A13	Sample 13	3	1	1	2010284	92.96	0.41
A13	Sample 13	3	1	1	2011584	93.14	0.40
A13	Sample 13	3	1	1	2012884	93.34	0.40
A13	Sample 13	3	1	1	2014167	93.56	0.41
A13	Sample 13	3	1	1	2015517	93.75	0.40
A13	Sample 13	3	1	1	2016850	93.91	0.40
A13	Sample 13	3	1	1	2018167	94.13	0.40
A13	Sample 13	3	1	1	2019500	94.32	0.40
A13	Sample 13	3	1	1	2020834	94.55	0.40
A13	Sample 13	3	1	1	2022200	94.74	0.40
A14	Sample 14	2	2	1	234700	59.9	0.74
A14	Sample 14	2	2	2	274117	59.82	0.71
A14	Sample 14	2	2	3	313634	59.84	0.71
A14	Sample 14	2	2	4	353100	59.82	0.71
A14	Sample 14	2	2	5	392600	59.84	0.71
A14	Sample 14	2	2	6	432234	59.83	0.71
A14	Sample 14	2	2	7	471801	59.85	0.71
A14	Sample 14	2	2	8	511334	59.81	0.71
A14	Sample 14	2	2	9	550834	59.8	0.71
A14	Sample 14	2	2	10	590417	59.83	0.71
A14	Sample 14	2	2	11	630000	59.82	0.71
A14	Sample 14	2	2	12	669600	59.82	0.71
A14	Sample 14	2	2	13	709217	59.85	0.71
A14	Sample 14	2	2	14	748801	59.84	0.70
A14	Sample 14	2	2	15	788400	59.85	0.71
A14	Sample 14	2	2	16	827984	59.85	0.71
A14	Sample 14	2	2	17	867500	59.83	0.70
A14	Sample 14	2	2	18	907084	59.84	0.70
A14	Sample 14	2	2	19	946600	59.84	0.70
A14	Sample 14	2	2	20	986200	59.84	0.70
A14	Sample 14	2	2	21	1025784	59.83	0.69
A14	Sample 14	2	2	22	1065417	59.84	0.70
A14	Sample 14	2	2	23	1105017	59.84	0.71
A14	Sample 14	2	2	24	1144600	59.84	0.73
A14	Sample 14	2	2	25	1184200	59.81	0.76
A14	Sample 14	2	2	26	1223801	59.81	0.81
A14	Sample 14	2	2	27	1263384	59.84	0.86
A14	Sample 14	2	2	28	1303017	59.84	0.89
A14	Sample 14	2	2	29	1342584	59.85	0.91
A14	Sample 14	2	2	30	1382167	59.84	0.93
A14	Sample 14	2	2	31	1421650	59.83	0.96
A14	Sample 14	2	2	32	1461234	59.84	0.95
A14	Sample 14	2	2	33	1500784	59.84	0.95
A14	Sample 14	2	2	34	1540367	59.85	0.94
A14	Sample 14	2	2	35	1579884	59.81	0.92
A14	Sample 14	2	2	36	1619484	59.84	0.90
A14	Sample 14	2	2	37	1659100	59.85	0.87
A14	Sample 14	2	2	38	1698684	59.83	0.85
A14	Sample 14	2	2	39	1738284	59.84	0.83
A14	Sample 14	2	2	40	1777884	59.84	0.80
A14	Sample 14	3	1	1	1790634	59.93	0.85
A14	Sample 14	3	1	1	1791967	59.65	0.85
A14	Sample 14	3	1	1	1793284	59.68	0.85
A14	Sample 14	3	1	1	1794600	60.11	0.85
A14	Sample 14	3	1	1	1795917	60.45	0.85
A14	Sample 14	3	1	1	1797300	60.73	0.84
A14	Sample 14	3	1	1	1798617	60.95	0.84
A14	Sample 14	3	1	1	1799917	61.14	0.83
A14	Sample 14	3	1	1	1801250	61.41	0.82
A14	Sample 14	3	1	1	1802567	61.62	0.82
A14	Sample 14	3	1	1	1803884	61.84	0.82
A14	Sample 14	3	1	1	1805217	62.02	0.81
A14	Sample 14	3	1	1	1806584	62.24	0.81
A14	Sample 14	3	1	1	1807884	62.45	0.81
A14	Sample 14	3	1	1	1809200	62.64	0.80
A14	Sample 14	3	1	1	1810550	62.85	0.79
A14	Sample 14	3	1	1	1811900	63.03	0.79
A14	Sample 14	3	1	1	1813217	63.26	0.79
A14	Sample 14	3	1	1	1814550	63.44	0.79
A14	Sample 14	3	1	1	1815850	63.66	0.78
A14	Sample 14	3	1	1	1817217	63.83	0.78
A14	Sample 14	3	1	1	1818534	64.06	0.77
A14	Sample 14	3	1	1	1819867	64.25	0.76
A14	Sample 14	3	1	1	1821184	64.47	0.76
A14	Sample 14	3	1	1	1822517	64.65	0.76
A14	Sample 14	3	1	1	1823817	64.85	0.75
A14	Sample 14	3	1	1	1825150	65.03	0.75
A14	Sample 14	3	1	1	1826450	65.24	0.74
A14	Sample 14	3	1	1	1827784	65.45	0.74
A14	Sample 14	3	1	1	1829100	65.64	0.74
A14	Sample 14	3	1	1	1830417	65.81	0.73
A14	Sample 14	3	1	1	1831717	66.04	0.72
A14	Sample 14	3	1	1	1833034	66.25	0.72
A14	Sample 14	3	1	1	1834367	66.42	0.72
A14	Sample 14	3	1	1	1835684	66.63	0.71
A14	Sample 14	3	1	1	1837017	66.83	0.71
A14	Sample 14	3	1	1	1838350	67.05	0.70
A14	Sample 14	3	1	1	1839650	67.22	0.70
A14	Sample 14	3	1	1	1840950	67.43	0.69
A14	Sample 14	3	1	1	1842267	67.63	0.69
A14	Sample 14	3	1	1	1843584	67.84	0.68
A14	Sample 14	3	1	1	1844867	68.04	0.68
A14	Sample 14	3	1	1	1846234	68.21	0.68
A14	Sample 14	3	1	1	1847550	68.43	0.67
A14	Sample 14	3	1	1	1848867	68.61	0.67
A14	Sample 14	3	1	1	1850184	68.83	0.66
A14	Sample 14	3	1	1	1851500	69.03	0.66
A14	Sample 14	3	1	1	1852834	69.21	0.65
A14	Sample 14	3	1	1	1854167	69.4	0.64
A14	Sample 14	3	1	1	1855484	69.62	0.64
A14	Sample 14	3	1	1	1856801	69.83	0.64
A14	Sample 14	3	1	1	1858100	70.03	0.63
A14	Sample 14	3	1	1	1859417	70.2	0.62
A14	Sample 14	3	1	1	1860734	70.38	0.61
A14	Sample 14	3	1	1	1862100	70.63	0.61
A14	Sample 14	3	1	1	1863434	70.81	0.60
A14	Sample 14	3	1	1	1864767	71.04	0.59
A14	Sample 14	3	1	1	1866084	71.21	0.58
A14	Sample 14	3	1	1	1867400	71.41	0.57
A14	Sample 14	3	1	1	1868700	71.61	0.56
A14	Sample 14	3	1	1	1870034	71.82	0.55
A14	Sample 14	3	1	1	1871350	71.99	0.54
A14	Sample 14	3	1	1	1872700	72.2	0.53
A14	Sample 14	3	1	1	1874034	72.39	0.52
A14	Sample 14	3	1	1	1875350	72.6	0.52
A14	Sample 14	3	1	1	1876667	72.83	0.51
A14	Sample 14	3	1	1	1878017	73	0.50
A14	Sample 14	3	1	1	1879334	73.2	0.50
A14	Sample 14	3	1	1	1880634	73.41	0.50
A14	Sample 14	3	1	1	1881984	73.61	0.50
A14	Sample 14	3	1	1	1883300	73.82	0.50
A14	Sample 14	3	1	1	1884600	73.99	0.49
A14	Sample 14	3	1	1	1885900	74.19	0.50
A14	Sample 14	3	1	1	1887217	74.42	0.50
A14	Sample 14	3	1	1	1888517	74.59	0.49
A14	Sample 14	3	1	1	1889834	74.78	0.49
A14	Sample 14	3	1	1	1891167	74.98	0.49
A14	Sample 14	3	1	1	1892500	75.19	0.49
A14	Sample 14	3	1	1	1893834	75.38	0.49
A14	Sample 14	3	1	1	1895150	75.59	0.49
A14	Sample 14	3	1	1	1896484	75.8	0.49
A14	Sample 14	3	1	1	1897817	76	0.49
A14	Sample 14	3	1	1	1899150	76.2	0.49
A14	Sample 14	3	1	1	1900500	76.41	0.48
A14	Sample 14	3	1	1	1901834	76.6	0.49
A14	Sample 14	3	1	1	1903134	76.78	0.49
A14	Sample 14	3	1	1	1904450	77.01	0.48
A14	Sample 14	3	1	1	1905750	77.21	0.48
A14	Sample 14	3	1	1	1907067	77.41	0.48
A14	Sample 14	3	1	1	1908417	77.58	0.48
A14	Sample 14	3	1	1	1909734	77.79	0.48
A14	Sample 14	3	1	1	1911050	77.98	0.48
A14	Sample 14	3	1	1	1912367	78.19	0.48
A14	Sample 14	3	1	1	1913667	78.38	0.48
A14	Sample 14	3	1	1	1914984	78.6	0.48
A14	Sample 14	3	1	1	1916317	78.77	0.48
A14	Sample 14	3	1	1	1917667	79	0.47
A14	Sample 14	3	1	1	1918984	79.2	0.47
A14	Sample 14	3	1	1	1920334	79.38	0.47
A14	Sample 14	3	1	1	1921667	79.61	0.47
A14	Sample 14	3	1	1	1923017	79.8	0.46
A14	Sample 14	3	1	1	1924334	79.98	0.47
A14	Sample 14	3	1	1	1925617	80.17	0.46
A14	Sample 14	3	1	1	1926934	80.38	0.46
A14	Sample 14	3	1	1	1928267	80.58	0.46
A14	Sample 14	3	1	1	1929567	80.79	0.46
A14	Sample 14	3	1	1	1930884	80.96	0.46
A14	Sample 14	3	1	1	1932217	81.17	0.46
A14	Sample 14	3	1	1	1933567	81.4	0.46
A14	Sample 14	3	1	1	1934884	81.6	0.46
A14	Sample 14	3	1	1	1936234	81.78	0.45
A14	Sample 14	3	1	1	1937550	81.98	0.45
A14	Sample 14	3	1	1	1938867	82.15	0.45
A14	Sample 14	3	1	1	1940184	82.38	0.45
A14	Sample 14	3	1	1	1941500	82.6	0.45
A14	Sample 14	3	1	1	1942801	82.76	0.45
A14	Sample 14	3	1	1	1944167	82.97	0.45
A14	Sample 14	3	1	1	1945484	83.17	0.45
A14	Sample 14	3	1	1	1946801	83.38	0.45
A14	Sample 14	3	1	1	1948117	83.59	0.44
A14	Sample 14	3	1	1	1949450	83.76	0.44
A14	Sample 14	3	1	1	1950767	83.97	0.44
A14	Sample 14	3	1	1	1952100	84.18	0.44
A14	Sample 14	3	1	1	1953434	84.38	0.44
A14	Sample 14	3	1	1	1954734	84.58	0.45
A14	Sample 14	3	1	1	1956050	84.74	0.45
A14	Sample 14	3	1	1	1957334	84.96	0.44
A14	Sample 14	3	1	1	1958650	85.15	0.44
A14	Sample 14	3	1	1	1959934	85.35	0.44
A14	Sample 14	3	1	1	1961267	85.56	0.44
A14	Sample 14	3	1	1	1962584	85.74	0.44
A14	Sample 14	3	1	1	1963884	85.95	0.44
A14	Sample 14	3	1	1	1965217	86.15	0.44
A14	Sample 14	3	1	1	1966550	86.34	0.44
A14	Sample 14	3	1	1	1967900	86.55	0.44
A14	Sample 14	3	1	1	1969250	86.76	0.44
A14	Sample 14	3	1	1	1970600	86.96	0.44
A14	Sample 14	3	1	1	1971934	87.16	0.44
A14	Sample 14	3	1	1	1973250	87.35	0.44
A14	Sample 14	3	1	1	1974567	87.53	0.44
A14	Sample 14	3	1	1	1975917	87.78	0.44
A14	Sample 14	3	1	1	1977234	87.98	0.44
A14	Sample 14	3	1	1	1978550	88.17	0.44
A14	Sample 14	3	1	1	1979867	88.34	0.43
A14	Sample 14	3	1	1	1981184	88.56	0.43
A14	Sample 14	3	1	1	1982484	88.78	0.43
A14	Sample 14	3	1	1	1983817	88.96	0.44
A14	Sample 14	3	1	1	1985150	89.14	0.44
A14	Sample 14	3	1	1	1986484	89.36	0.44
A14	Sample 14	3	1	1	1987784	89.57	0.43
A14	Sample 14	3	1	1	1989100	89.75	0.43
A14	Sample 14	3	1	1	1990434	89.93	0.43
A14	Sample 14	3	1	1	1991767	90.15	0.43
A14	Sample 14	3	1	1	1993100	90.34	0.43
A14	Sample 14	3	1	1	1994417	90.54	0.43
A14	Sample 14	3	1	1	1995750	90.74	0.43
A14	Sample 14	3	1	1	1997067	90.94	0.43
A14	Sample 14	3	1	1	1998400	91.17	0.43
A14	Sample 14	3	1	1	1999717	91.36	0.43
A14	Sample 14	3	1	1	2001050	91.54	0.43
A14	Sample 14	3	1	1	2002384	91.76	0.43
A14	Sample 14	3	1	1	2003700	91.95	0.43
A14	Sample 14	3	1	1	2005017	92.13	0.43
A14	Sample 14	3	1	1	2006367	92.32	0.43
A14	Sample 14	3	1	1	2007667	92.58	0.43
A14	Sample 14	3	1	1	2008984	92.73	0.43
A14	Sample 14	3	1	1	2010284	92.96	0.43
A14	Sample 14	3	1	1	2011584	93.14	0.43
A14	Sample 14	3	1	1	2012884	93.34	0.43
A14	Sample 14	3	1	1	2014167	93.56	0.43
A14	Sample 14	3	1	1	2015517	93.75	0.43
A14	Sample 14	3	1	1	2016850	93.91	0.43
A14	Sample 14	3	1	1	2018167	94.13	0.43
A14	Sample 14	3	1	1	2019500	94.32	0.43
A14	Sample 14	3	1	1	2020834	94.55	0.43
A14	Sample 14	3	1	1	2022200	94.74	0.43
A15	Sample 15	2	2	1	234700	59.9	0.60
A15	Sample 15	2	2	2	274117	59.82	0.59
A15	Sample 15	2	2	3	313634	59.84	0.59
A15	Sample 15	2	2	4	353100	59.82	0.58
A15	Sample 15	2	2	5	392600	59.84	0.58
A15	Sample 15	2	2	6	432234	59.83	0.58
A15	Sample 15	2	2	7	471801	59.85	0.58
A15	Sample 15	2	2	8	511334	59.81	0.58
A15	Sample 15	2	2	9	550834	59.8	0.58
A15	Sample 15	2	2	10	590417	59.83	0.58
A15	Sample 15	2	2	11	630000	59.82	0.57
A15	Sample 15	2	2	12	669600	59.82	0.57
A15	Sample 15	2	2	13	709217	59.85	0.57
A15	Sample 15	2	2	14	748801	59.84	0.58
A15	Sample 15	2	2	15	788400	59.85	0.57
A15	Sample 15	2	2	16	827984	59.85	0.57
A15	Sample 15	2	2	17	867500	59.83	0.57
A15	Sample 15	2	2	18	907084	59.84	0.57
A15	Sample 15	2	2	19	946600	59.84	0.57
A15	Sample 15	2	2	20	986200	59.84	0.57
A15	Sample 15	2	2	21	1025784	59.83	0.56
A15	Sample 15	2	2	22	1065417	59.84	0.57
A15	Sample 15	2	2	23	1105017	59.84	0.58
A15	Sample 15	2	2	24	1144600	59.84	0.58
A15	Sample 15	2	2	25	1184200	59.81	0.60
A15	Sample 15	2	2	26	1223801	59.81	0.63
A15	Sample 15	2	2	27	1263384	59.84	0.70
A15	Sample 15	2	2	28	1303017	59.84	0.84
A15	Sample 15	2	2	29	1342584	59.85	1.10
A15	Sample 15	2	2	30	1382167	59.84	1.60
A15	Sample 15	2	2	31	1421650	59.83	2.40
A15	Sample 15	2	2	32	1461234	59.84	3.31
A15	Sample 15	2	2	33	1500784	59.84	4.15
A15	Sample 15	2	2	34	1540367	59.85	4.93
A15	Sample 15	2	2	35	1579884	59.81	5.60
A15	Sample 15	2	2	36	1619484	59.84	6.20
A15	Sample 15	2	2	37	1659100	59.85	6.70
A15	Sample 15	2	2	38	1698684	59.83	7.12
A15	Sample 15	2	2	39	1738284	59.84	7.49
A15	Sample 15	2	2	40	1777884	59.84	7.79
A15	Sample 15	3	1	1	1790634	59.93	8.29
A15	Sample 15	3	1	1	1791967	59.65	8.35
A15	Sample 15	3	1	1	1793284	59.68	8.42
A15	Sample 15	3	1	1	1794600	60.11	8.39
A15	Sample 15	3	1	1	1795917	60.45	8.36
A15	Sample 15	3	1	1	1797300	60.73	8.34
A15	Sample 15	3	1	1	1798617	60.95	8.31
A15	Sample 15	3	1	1	1799917	61.14	8.30
A15	Sample 15	3	1	1	1801250	61.41	8.27
A15	Sample 15	3	1	1	1802567	61.62	8.27
A15	Sample 15	3	1	1	1803884	61.84	8.26
A15	Sample 15	3	1	1	1805217	62.02	8.25
A15	Sample 15	3	1	1	1806584	62.24	8.24
A15	Sample 15	3	1	1	1807884	62.45	8.23
A15	Sample 15	3	1	1	1809200	62.64	8.24
A15	Sample 15	3	1	1	1810550	62.85	8.23
A15	Sample 15	3	1	1	1811900	63.03	8.25
A15	Sample 15	3	1	1	1813217	63.26	8.24
A15	Sample 15	3	1	1	1814550	63.44	8.24
A15	Sample 15	3	1	1	1815850	63.66	8.26
A15	Sample 15	3	1	1	1817217	63.83	8.26
A15	Sample 15	3	1	1	1818534	64.06	8.29
A15	Sample 15	3	1	1	1819867	64.25	8.30
A15	Sample 15	3	1	1	1821184	64.47	8.32
A15	Sample 15	3	1	1	1822517	64.65	8.35
A15	Sample 15	3	1	1	1823817	64.85	8.38
A15	Sample 15	3	1	1	1825150	65.03	8.42
A15	Sample 15	3	1	1	1826450	65.24	8.47
A15	Sample 15	3	1	1	1827784	65.45	8.52
A15	Sample 15	3	1	1	1829100	65.64	8.58
A15	Sample 15	3	1	1	1830417	65.81	8.64
A15	Sample 15	3	1	1	1831717	66.04	8.71
A15	Sample 15	3	1	1	1833034	66.25	8.77
A15	Sample 15	3	1	1	1834367	66.42	8.82
A15	Sample 15	3	1	1	1835684	66.63	8.87
A15	Sample 15	3	1	1	1837017	66.83	8.87
A15	Sample 15	3	1	1	1838350	67.05	8.86
A15	Sample 15	3	1	1	1839650	67.22	8.85
A15	Sample 15	3	1	1	1840950	67.43	8.82
A15	Sample 15	3	1	1	1842267	67.63	8.80
A15	Sample 15	3	1	1	1843584	67.84	8.76
A15	Sample 15	3	1	1	1844867	68.04	8.73
A15	Sample 15	3	1	1	1846234	68.21	8.68
A15	Sample 15	3	1	1	1847550	68.43	8.65
A15	Sample 15	3	1	1	1848867	68.61	8.60
A15	Sample 15	3	1	1	1850184	68.83	8.54
A15	Sample 15	3	1	1	1851500	69.03	8.47
A15	Sample 15	3	1	1	1852834	69.21	8.40
A15	Sample 15	3	1	1	1854167	69.4	8.34
A15	Sample 15	3	1	1	1855484	69.62	8.28
A15	Sample 15	3	1	1	1856801	69.83	8.20
A15	Sample 15	3	1	1	1858100	70.03	8.12
A15	Sample 15	3	1	1	1859417	70.2	8.06
A15	Sample 15	3	1	1	1860734	70.38	8.00
A15	Sample 15	3	1	1	1862100	70.63	7.92
A15	Sample 15	3	1	1	1863434	70.81	7.85
A15	Sample 15	3	1	1	1864767	71.04	7.79
A15	Sample 15	3	1	1	1866084	71.21	7.72
A15	Sample 15	3	1	1	1867400	71.41	7.63
A15	Sample 15	3	1	1	1868700	71.61	7.57
A15	Sample 15	3	1	1	1870034	71.82	7.50
A15	Sample 15	3	1	1	1871350	71.99	7.44
A15	Sample 15	3	1	1	1872700	72.2	7.36
A15	Sample 15	3	1	1	1874034	72.39	7.31
A15	Sample 15	3	1	1	1875350	72.6	7.24
A15	Sample 15	3	1	1	1876667	72.83	7.18
A15	Sample 15	3	1	1	1878017	73	7.09
A15	Sample 15	3	1	1	1879334	73.2	7.04
A15	Sample 15	3	1	1	1880634	73.41	6.97
A15	Sample 15	3	1	1	1881984	73.61	6.90
A15	Sample 15	3	1	1	1883300	73.82	6.82
A15	Sample 15	3	1	1	1884600	73.99	6.77
A15	Sample 15	3	1	1	1885900	74.19	6.71
A15	Sample 15	3	1	1	1887217	74.42	6.63
A15	Sample 15	3	1	1	1888517	74.59	6.56
A15	Sample 15	3	1	1	1889834	74.78	6.48
A15	Sample 15	3	1	1	1891167	74.98	6.40
A15	Sample 15	3	1	1	1892500	75.19	6.32
A15	Sample 15	3	1	1	1893834	75.38	6.25
A15	Sample 15	3	1	1	1895150	75.59	6.17
A15	Sample 15	3	1	1	1896484	75.8	6.10
A15	Sample 15	3	1	1	1897817	76	6.03
A15	Sample 15	3	1	1	1899150	76.2	5.96
A15	Sample 15	3	1	1	1900500	76.41	5.90
A15	Sample 15	3	1	1	1901834	76.6	5.85
A15	Sample 15	3	1	1	1903134	76.78	5.78
A15	Sample 15	3	1	1	1904450	77.01	5.70
A15	Sample 15	3	1	1	1905750	77.21	5.65
A15	Sample 15	3	1	1	1907067	77.41	5.57
A15	Sample 15	3	1	1	1908417	77.58	5.50
A15	Sample 15	3	1	1	1909734	77.79	5.40
A15	Sample 15	3	1	1	1911050	77.98	5.31
A15	Sample 15	3	1	1	1912367	78.19	5.18
A15	Sample 15	3	1	1	1913667	78.38	5.01
A15	Sample 15	3	1	1	1914984	78.6	4.77
A15	Sample 15	3	1	1	1916317	78.77	4.39
A15	Sample 15	3	1	1	1917667	79	3.85
A15	Sample 15	3	1	1	1918984	79.2	3.13
A15	Sample 15	3	1	1	1920334	79.38	2.29
A15	Sample 15	3	1	1	1921667	79.61	1.49
A15	Sample 15	3	1	1	1923017	79.8	0.89
A15	Sample 15	3	1	1	1924334	79.98	0.58
A15	Sample 15	3	1	1	1925617	80.17	0.44
A15	Sample 15	3	1	1	1926934	80.38	0.38
A15	Sample 15	3	1	1	1928267	80.58	0.36
A15	Sample 15	3	1	1	1929567	80.79	0.35
A15	Sample 15	3	1	1	1930884	80.96	0.34
A15	Sample 15	3	1	1	1932217	81.17	0.34
A15	Sample 15	3	1	1	1933567	81.4	0.34
A15	Sample 15	3	1	1	1934884	81.6	0.33
A15	Sample 15	3	1	1	1936234	81.78	0.33
A15	Sample 15	3	1	1	1937550	81.98	0.33
A15	Sample 15	3	1	1	1938867	82.15	0.33
A15	Sample 15	3	1	1	1940184	82.38	0.33
A15	Sample 15	3	1	1	1941500	82.6	0.33
A15	Sample 15	3	1	1	1942801	82.76	0.33
A15	Sample 15	3	1	1	1944167	82.97	0.33
A15	Sample 15	3	1	1	1945484	83.17	0.33
A15	Sample 15	3	1	1	1946801	83.38	0.33
A15	Sample 15	3	1	1	1948117	83.59	0.32
A15	Sample 15	3	1	1	1949450	83.76	0.32
A15	Sample 15	3	1	1	1950767	83.97	0.32
A15	Sample 15	3	1	1	1952100	84.18	0.32
A15	Sample 15	3	1	1	1953434	84.38	0.32
A15	Sample 15	3	1	1	1954734	84.58	0.32
A15	Sample 15	3	1	1	1956050	84.74	0.32
A15	Sample 15	3	1	1	1957334	84.96	0.32
A15	Sample 15	3	1	1	1958650	85.15	0.32
A15	Sample 15	3	1	1	1959934	85.35	0.32
A15	Sample 15	3	1	1	1961267	85.56	0.31
A15	Sample 15	3	1	1	1962584	85.74	0.31
A15	Sample 15	3	1	1	1963884	85.95	0.31
A15	Sample 15	3	1	1	1965217	86.15	0.31
A15	Sample 15	3	1	1	1966550	86.34	0.31
A15	Sample 15	3	1	1	1967900	86.55	0.31
A15	Sample 15	3	1	1	1969250	86.76	0.31
A15	Sample 15	3	1	1	1970600	86.96	0.31
A15	Sample 15	3	1	1	1971934	87.16	0.31
A15	Sample 15	3	1	1	1973250	87.35	0.31
A15	Sample 15	3	1	1	1974567	87.53	0.31
A15	Sample 15	3	1	1	1975917	87.78	0.31
A15	Sample 15	3	1	1	1977234	87.98	0.30
A15	Sample 15	3	1	1	1978550	88.17	0.31
A15	Sample 15	3	1	1	1979867	88.34	0.30
A15	Sample 15	3	1	1	1981184	88.56	0.30
A15	Sample 15	3	1	1	1982484	88.78	0.30
A15	Sample 15	3	1	1	1983817	88.96	0.30
A15	Sample 15	3	1	1	1985150	89.14	0.30
A15	Sample 15	3	1	1	1986484	89.36	0.30
